RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31
26637,181,Providence,city,RI,RI,"Providence-Warwick, RI-MA",Providence County,1109.7619910944363,1150.7133427776434,1178.0051309803503,1174.7704576272415,1161.8863928765782,1152.187529208033,1143.841394557892,1143.3234948826569,1159.6219382596867,1181.017277796592,1190.5724265016265,1194.4254027638274,1204.709255058564,1212.4033713732629,1230.3511509839016,1235.581532174837,1241.2713525225965,1215.7091542023902,1227.9266950855936,1229.1076538620064,1258.4512570777679,1265.91028758865,1279.5361003493808,1277.5101631915436,1285.3000151705774,1293.6532562536881,1317.8901269945134,1318.9227058186295,1321.906197898867,1310.3772106950942,1305.9800135574253,1311.3983386546645,1332.9020072701985,1337.6645536456392,1339.9523778172418,1334.3063241359503,1341.0017840940743,1354.95474546344,1367.7579661462084,1376.7705010793961,1378.8482913014795,1378.3687812618425,1384.5696685371083,1391.8122255374058,1408.6567306875866,1414.9497895699649,1419.3107337038348,1405.7216003806184,1415.2622501163282,1409.5013115640043,1421.5719096100397,1423.9356533976302,1448.1944918283684,1455.1865906192315,1454.70973508624,1451.7821170553254,1463.425534305101,1470.1708827738128,1473.4936733947436,1477.4890957535035,1486.5846136598843,1502.062185289208,1498.21232159179,1502.854403309044,1491.029044511834,1507.3926861103184,1519.5839324198398,1542.612901770793,1555.8940625627847,1559.3758305934475,1563.0301091082251,1558.8180375630982,1570.65650187398,1585.3343093883962,1597.5998919632775,1613.6735988768176,1625.6096918598332,1643.8008127492965,1673.9069404032823,1709.9395240078338,1740.9981537981557,1748.3986552127203,1741.0559510244843,1745.0951475596962,1752.7570277319965,1765.4620494566248,1774.2782173880964,1789.6442077274066,1823.5054799791933,1860.6208248462717,1882.4716050329307,1904.4577500125624,1906.6492026189665,1932.1284623536299,1941.2897747443606,1953.3519013079804,1931.1024067595915,1931.8577987960357,1934.5678104789324,1956.6597425570637,1953.559213833251,1971.9882642775967,2013.862952681112,2056.597955101904,2094.554020340948,2077.26779051268,2092.833115652117,2077.795676312093,2091.590005099439
14634,182,Whittier,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1410.004021715419,1439.2582829860069,1454.570153320998,1454.98274696708,1445.186181229283,1439.6755171915645,1431.714820735833,1440.4884461330919,1465.1781613129237,1489.6989638591658,,1499.3787904482601,1510.8294908148214,1494.9301704200068,1491.3653444951578,1515.8869855198734,1525.760614725907,1531.656187011983,1529.3562853150002,1558.7429859156043,1580.432415288884,1568.4647608760483,1572.5315446442746,1556.35922770835,1589.3973004021684,1585.440824260094,1628.9284044930262,1619.1498947760185,1642.9081804261996,1642.2684908493336,1643.7415019006125,1641.186206609686,1656.5660791271382,1671.0158211519547,1703.6223246751324,1672.2563970927608,1685.3230634334302,1687.7306824163518,1726.3225598075717,1737.1831650938905,1752.7355272050845,1758.670390513026,1765.6501977417704,1755.3273038599161,1759.7275101550822,1767.0722793513842,1772.0133423546647,1776.292954387729,1782.320069234012,1791.1391726183003,1805.6943393244767,1794.12544211876,1812.5785255637088,1806.6508399057318,1835.313974298689,1843.6078939993793,1866.7415600517622,1874.0055810757542,1853.2552936504667,1871.8181510461459,1880.9841614923712,1915.412461799011,1907.1162740669363,1921.7645488491385,1915.9107964903817,1927.4912448068285,1923.754490815775,1937.53261720351,1945.5581466500264,1960.5966545804386,1975.3016419172861,1947.128730865968,1953.1173342094896,1957.0864089081733,1975.3813067092772,1997.8078449237464,2021.2880202053334,2068.515699288735,2066.7159788446024,2059.0974712162233,2064.3220783414263,2089.2020297132512,2129.3407329789343,2152.9845894601567,2163.2679201820656,2195.654331433282,2215.3237945086603,2235.1313243186805,2242.6287561414806,2237.0815002667828,2255.598246323361,2260.984091104727,2328.304104730323,2357.434576819392,2353.878896891333,2326.1041326556174,2328.538340469969,2362.5307344358566,2421.642703924752,2429.353209155752,2424.2996835135655,2389.0873011365543,2400.888679705534,2411.3359948088087,2415.966181769266,2410.0846594919976,2381.53808166719,2366.4784170347825,2431.087962962963
40202,183,Overland Park,city,KS,KS,"Kansas City, MO-KS",Johnson County,970.5596580554203,979.1847680225521,991.2084842371693,1006.8911808759124,1002.8537560044783,1013.9373753320258,1013.4919007222071,1024.2969009873943,1021.4347292380425,1015.9260826308416,1008.448993585574,1011.4845047228234,1021.5201767407215,1019.3436106577453,1014.0263084502704,1023.9490761663574,1037.6995725951663,1062.9815171256303,1061.1219141800032,1066.9190770768837,1069.9611822388258,1065.6588145488888,1061.5031374631817,1042.8867584986897,1048.844906144508,1050.2216630970893,1064.94999654414,1071.6126523592523,1082.9351102359446,1093.8919712113518,1099.156375468014,1101.3312634563317,1092.2483758977748,1093.249098264319,1089.8867976961733,1090.163780585185,1092.1989433475605,1099.6135241527463,1115.1036307293025,1126.2633895052597,1135.1318523041552,1134.9821722216202,1134.0893351755956,1132.0404053117409,1129.7320583568471,1120.8463591498348,1120.1612657219691,1116.4301011413468,1119.3698732435146,1120.3759179332706,1136.5560867603829,1154.905539369792,1168.1274996112857,1169.1192160762248,1167.0401384232578,1167.6573106544572,1170.2858809494494,1171.0656552210985,1159.2508550572334,1175.681964506891,1178.0809542523752,1199.9115173285684,1188.2169339727227,1193.6355901973939,1188.9343780239858,1192.7897658007832,1192.3308905228068,1193.7898897923278,1224.1275177089894,1231.2259794246015,1236.1940913324186,1198.4863432607583,1190.6308555358978,1191.942415047507,1204.7950666741617,1229.9829778989883,1252.3344795000044,1282.363254583721,1301.8441681909862,1291.7940560222028,1295.203654638851,1302.2688921213723,1329.3941095861885,1337.6994719162958,1345.0838812647928,1353.1849574164019,1372.570256352942,1398.2819067234486,1438.305622437442,1467.6085187144445,1483.0807417911808,1489.5365768776214,1482.5746213865932,1469.5014330199613,1454.3087016827262,1454.7899048314634,1462.4027712488485,1472.1591726092186,1475.871611591084,1489.6207654648567,1517.273731565894,1536.2713323905218,1551.4880139040936,1544.7509229037073,1546.5391445810612,1548.5205693107614,1561.2739458637495,1557.6946934956366,1552.8127815315318
182023,184,Henrico,city,VA,VA,"Richmond, VA",Henrico County,1055.7387818848783,1058.6351340758924,1077.8518259645357,1095.5300884752887,1099.9916142665222,1093.1299986228644,1090.1300568560384,1085.691728718707,1082.0941633085495,1083.674105285276,1083.781051942553,1085.5061703467466,1076.4586927132002,1065.9462510284814,1074.0773756148792,1095.2793145043424,1122.0366036772734,1132.8878984471312,1118.6631940282607,1092.6435712864259,1090.8265991096537,1103.818905946699,1130.1887508195468,1129.594696727051,1122.3995573890231,1118.6111922004477,1128.8185865812707,1149.7774997244555,1160.2460738693906,1163.7153436924739,1169.63845433552,1167.5571625451942,1157.9001414093593,1143.5617413046857,1144.3616354921319,1144.5096452201894,1157.0868863721093,1167.6138762607106,1186.5201618036579,1191.6630303921297,1207.4896115559916,1219.6396764468716,1222.8018030212497,1214.9920091491738,1207.8603725479747,1202.9528865068983,1206.4453156965462,1207.1343371171442,1225.3915383948151,1229.0556554977677,1240.4693598952915,1252.0446995078903,1266.7238060493844,1276.8545121671368,1271.6999213873669,1260.785147480662,1256.9183508239576,1243.9713544899575,1257.6723303901724,1249.933686762035,1267.8464948121966,1262.0950982340041,1285.188843320375,1284.5264799626802,1291.0505646587692,1283.0506269753216,1292.566125847133,1294.8905897737409,1307.3721740205,1314.393586207217,1328.2618542723837,1324.3959379574112,1327.2188180116907,1330.521104625049,1354.6121017963776,1383.8811611073534,1426.7365510407997,1459.3152607631866,1486.7897630454713,1501.2217643283752,1514.1802409145093,1531.0199061769995,1536.814769715208,1538.0294645383183,1545.8623998577878,1565.0216453345304,1591.5706713025602,1607.6705858060857,1634.4323516292384,1676.5670623742053,1705.1708754800425,1717.879258091932,1691.2330812505759,1670.2666294890691,1648.4917726322194,1634.822720144499,1634.9310000142393,1635.08052124935,1643.1659721725086,1653.899886206208,1674.6877136038163,1691.5470764154024,1691.3038977238054,1686.0768905442758,1683.7649939179914,1672.0643047014494,1662.918401020428,1643.866809407968,1647.6130995983733
40227,185,Palmdale,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1318.5220075469636,1331.1838341451773,1338.615293634709,1342.6030822786688,1356.7376663206735,1362.0027340403283,1367.153523989626,1371.1013068215577,1386.001546173167,1386.6469736617541,1395.2497256655597,1393.0128190277999,1412.1617131845876,1417.520383290512,1440.7057964709284,1445.887402808993,1452.0814931981972,1458.121983812337,1479.9710303103934,1508.5741314248107,1503.8465619434826,1498.62542366429,1497.2195444621077,1517.8095843803776,1515.628812163834,1527.8485116598843,1532.2322723359568,1566.7182851437587,1598.1874269602847,1636.5836385613088,1639.4018574163272,1626.9774415160177,1615.226873613262,1627.4271110650038,1638.6142675269841,1670.3846510293934,1685.8760415482334,1687.9450997229937,1688.6485955089913,1705.1246013577475,1741.3740786940107,1757.5594041819452,1771.644454273292,1759.4571296511897,1749.6886133458936,1752.5206557044685,1758.976155557338,1788.194751445247,1787.6070463291708,1817.3282885217418,1819.192203455155,1844.4050592679057,1872.834682194472,1877.6587478064052,1863.2591770980093,1850.3056572113092,1870.05574697467,1886.5488860722292,1888.839115807334,1873.3690096778412,1914.2203010290066,1934.3160978710905,1953.117283967537,1908.5385975980482,1913.8074598424864,1917.0776397808063,1965.4019973186705,1993.6578044530322,2045.426335444945,2069.689575130198,2079.2769676409944,2081.570264920307,2101.666681287763,2143.641393900368,2152.90856894597,2156.6372167736813,2162.4664333461224,2229.5294484910155,2274.5809565223044,2330.1626927039997,2325.1940599204486,2330.8230632770433,2335.8081262086507,2384.738466161238,2432.7118063544012,2450.9122205769,2496.243486000833,2557.7562442598123,2569.3636329162146,2572.018519659544,2553.324325443493,2595.0803348599266,2606.761648950979,2604.4249625101916,2581.8729409393636,2547.921716980223,2586.721460768865,2664.880996787821,2737.3245343595904,2704.451342665343,2675.948869601109,2668.925006748585,2705.0502651984175,2736.3060403288855,2733.636152207546,2751.96981412446,2739.224839497651,2782.3087873907157,2809.752380952381
11529,186,Fredericksburg,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Stafford County,1245.8496216397953,1249.7756777258996,1254.5313012417612,1251.0132338160486,1250.996613933208,1259.0362087079898,1259.4048333026533,1256.6246525300849,1255.3761133052308,1257.8945878663562,1259.9785574142988,1259.786652619334,1257.5856720505788,1264.2394741661965,1274.067800402953,1285.9574907068693,1298.3711333618628,1296.4454692962015,1292.904753993037,1286.2961687673298,1289.6401179178422,1281.9315218879747,1285.179529055334,1280.404742528086,1282.7469758343086,1286.4707818598888,1288.509558337874,1309.2354170926083,1319.3390016300182,1330.6857724386891,1332.9981729909246,1327.6694011290635,1322.5417838276949,1320.4653641776415,1323.188021161677,1327.651307181591,1328.4862712336092,1329.8899089965641,1337.3378718992096,1345.2047714902963,1350.2498035422623,1354.5094401899182,1352.3920785832795,1360.4450998747984,1362.8242678550728,1365.9251972529596,1364.910976027695,1365.0009257021525,1363.8266866144006,1378.4132403994133,1389.8031973819334,1402.5214219010184,1396.104069341988,1396.3152289222244,1412.4206225909265,1415.1845284943188,1420.7742032910796,1407.397935518832,1402.7041965941098,1403.3612556968437,1410.783097916064,1419.4020499664405,1434.0781208602843,1432.4480291405578,1439.409456386441,1433.924017636161,1445.6181646853693,1461.9153338474746,1476.440586644845,1485.3839823107749,1482.8708261559916,1475.196109465075,1491.1819761955653,1510.5040658349023,1553.5575597951126,1590.876915598821,1633.380851289093,1669.7541093984469,1696.5409604310714,1715.2194941140108,1716.3544964404498,1708.2450962140174,1693.2360782195117,1695.421458588127,1700.368097465743,1720.5053018130138,1745.1031287565954,1778.9685319636478,1813.309587086064,1825.095923449906,1836.491292136711,1827.908362521061,1837.821064052523,1834.5242086960754,1837.727470539739,1813.6783503555666,1806.0303102524508,1804.105618178283,1830.8578943408463,1841.0391271427206,1848.887210232783,1848.6201184343654,1868.2463813914314,1873.433652111537,1896.9005955508246,1890.2244937153566,1906.3720168047862,1893.4677875622112,1893.6898415393323
37837,187,Chattanooga,city,TN,TN,"Chattanooga, TN-GA",Hamilton County,891.8707806951398,885.7015110214127,882.2880663656638,881.5074088002776,880.0953551298597,881.1910867816679,890.6593583343131,888.042702389465,906.8341077837727,914.7775077774361,923.8559045916636,907.0047194151281,917.0968704665362,922.9382885596856,949.031629275596,933.3367121860051,945.922119190998,932.941433456561,934.844069174057,917.4331682671539,916.7586392079496,932.828880283112,946.1105876201306,942.4553036799883,940.8023185587668,948.6453563613342,967.5666654028049,974.7673796063302,973.2500902256749,972.3618820936636,972.3342502251013,971.8730187485697,971.5821163416431,967.3570203526709,960.9575357565627,973.9819624299083,990.4857596894344,1004.3022534725806,1008.9597304994984,1011.7708934644654,1028.4326842515754,1032.0818319574093,1031.942213398853,1026.117650247234,1018.2960262213646,1023.2790648583103,1037.6584246327702,1050.2884351799382,1057.4097044185273,1048.5380059699642,1061.7724551021477,1072.4718848631746,1090.747650218875,1091.3405108267673,1088.407803174407,1089.823428810325,1091.148905033226,1092.8188256355843,1085.0482467140182,1091.9979152149972,1100.8649686079293,1106.0405929485275,1102.7146140079728,1119.8629680964264,1130.7194234327626,1142.281788937324,1134.3310543377759,1146.1995296388432,1154.3813666977437,1163.8915514213568,1169.3488601958004,1182.8165308288449,1190.6054623910595,1190.1387023091263,1191.8412000844905,1214.9272095509243,1244.2632680661281,1267.4444716581013,1291.373990225167,1309.634663386141,1327.428351956153,1330.6517974570231,1346.8954399394477,1368.253460105076,1383.5930133816098,1404.5730501263297,1419.496176815858,1436.1794595907547,1455.3620445532217,1470.358994208113,1478.799721679668,1479.8623508836624,1480.538559806814,1484.335416293883,1474.5294046704414,1451.5558921781142,1461.3826615383641,1467.8218926070313,1500.9380258053093,1503.73670967616,1517.4816551034494,1524.4137230296205,1540.0127252195384,1549.5444850281076,1555.4186230475693,1556.3805150598187,1554.1816967855107,1552.232712982148,1549.3215388007054
5201,188,Homestead,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,1237.6270776724598,1239.3594278887954,1241.5156125028102,1254.15048112475,1260.89607549405,1277.6854409356206,1279.5164360984131,1295.1071566280232,1301.875739771712,1310.308925917626,1316.445802872104,1326.1037004827988,1335.8066820904464,1340.72298124066,1346.2937434696678,1358.3834757827085,1373.8678060405603,1382.2573151438205,1387.490490815087,1389.6256581780779,1393.2456340437864,1396.6936014640223,1397.4116578612777,1398.8967001974097,1399.7771552230097,1406.3630115822423,1419.877558403126,1428.7523445910526,1434.188359840065,1434.6561192982379,1439.5498123000675,1436.5431820642884,1437.1256438229295,1439.4929173787086,1442.369040233051,1448.1613100660581,1451.7468243106266,1467.7752509045447,1472.2714293619408,1480.8276382988845,1481.8767275795258,1493.0642056472027,1485.2523033425211,1490.8293846239178,1482.9548443251388,1491.4794589027767,1494.6827347113565,1506.853795571232,1510.1221475006478,1503.3032744210811,1519.0525295498278,1535.089877392874,1554.360699638678,1547.1077781501776,1545.6365492972784,1548.27870377318,1547.8257530017418,1555.0346407657285,1563.6910447757646,1586.4912111942513,1587.786847754667,1582.3884770289628,1574.8819100216422,1577.5665862209296,1588.3402887583316,1596.7945519854136,1603.2131192342968,1598.5855106609279,1609.2995345326324,1620.0085019772662,1637.5258923357605,1634.1663175301271,1658.8438135566482,1671.4790246320354,1686.6128362657778,1711.5957325384097,1753.2607624776172,1797.871043397947,1832.1894366028457,1868.882114346556,1916.5660651720857,1955.353319568795,1966.9447479835273,2038.1837698843353,2066.7739443095315,2162.324853200276,2187.619993215322,2258.058122534051,2299.951227495494,2336.500677805735,2377.4872702734883,2389.4246991632335,2396.077634004504,2380.1135746261048,2396.7105929445224,2395.6152803109358,2402.9989997141356,2400.6857099543477,2418.598505306876,2448.6316848262727,2452.438729311998,2472.693512494917,2477.9136765527874,2493.3714571037012,2502.5954412658884,2500.878455635368,2494.661855059269,2484.225578342036,2481.8250681110535
44821,189,Cumming,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Forsyth County,1360.4165748920873,1360.1579570742276,1355.8388084976746,1379.6719634052183,1386.3154269905497,1402.5047568851455,1404.3849824881663,1413.6596031435242,1422.5121235317129,1419.2182310596952,1425.9122663633657,1421.702656608683,1424.2744875337498,1426.888439350263,1435.7069414064347,1440.6509753185653,1443.4998378686528,1446.0522717907863,1454.6367282720835,1457.206174128976,1451.104501581792,1446.8965249268556,1445.3268812652013,1431.986762212073,1438.5826521189476,1447.630020499287,1480.290829569426,1493.8583494092345,1507.8600930321365,1523.5895970789254,1529.3910372394391,1528.9172285722555,1522.6438597006982,1518.335964966659,1512.0962426208266,1504.5697140169102,1514.707916777792,1533.6048729058716,1549.965247220991,1556.4208159470309,1565.6589169801628,1575.4642820021638,1580.0215766361482,1575.7727397676906,1574.0431754529932,1573.7695764683112,1570.050143279292,1563.5537055339032,1564.7808413816854,1579.2587571605673,1599.1889842782102,1611.7584048614776,1619.0403336735437,1624.565056589298,1622.240707450764,1616.4588354858438,1617.8949279804442,1624.0346636669535,1625.4083748196522,1606.849232473529,1611.831409107274,1633.4171867375276,1655.9271953709194,1661.319216456533,1650.5739203743017,1660.2999451177063,1673.2586787851078,1690.7783908174015,1701.4506940664405,1717.1105222038614,1733.7884314574576,1742.7582298343063,1742.275331288071,1759.713893205892,1786.3157296349168,1822.5170281509877,1860.2843758753197,1899.1432163436878,1924.0070160617674,1943.7972954770728,1985.1647353082908,2007.4625340161563,2027.9330956185165,2020.5505889343472,2049.82963666668,2046.803798064873,2085.4280174313317,2100.0909443702285,2157.7400348334804,2181.742513257131,2202.9840305734683,2206.666982409665,2210.723108238346,2210.0926932846096,2195.313228680818,2192.141446157693,2192.0114213837683,2199.662468704504,2214.724083111267,2231.69980807118,2259.6567672505334,2253.8276447743447,2259.531642692242,2256.655763765358,2260.051696216351,2257.691193772773,2251.535651963078,2259.5863169390823,2254.602083333333
31606,190,Fort Lauderdale,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1423.0745358456143,1439.0278747002255,1444.7076488008288,1454.493587575621,1458.081332492525,1470.6948120001994,1476.9756352389452,1478.409152690191,1487.9398851529013,1500.6886647668762,1514.2056701568174,1509.4002433467929,1506.9026734271183,1515.5573735346386,1528.3896647166098,1541.5659442022215,1542.229875305571,1534.4546266317982,1538.9705245344119,1539.0725820275504,1556.8962103740082,1557.1535658200924,1569.0539641910943,1565.4349344602917,1577.634139776234,1577.7894334473153,1591.6746095921164,1597.5927542232453,1603.9354577557947,1604.6012744815048,1605.9985393509169,1611.3730919046748,1618.3521190422503,1630.6741080891202,1639.488326099554,1644.3327976197806,1636.4628459315034,1639.719535116169,1640.5762633478605,1654.0327943341447,1653.6327019955388,1662.8452146839288,1673.181662165282,1678.7993990667792,1688.1132305348774,1693.0380087188562,1712.924891068872,1709.7483742524355,1706.6783225773256,1710.7815432224372,1727.0955894996916,1732.4453911526987,1727.9993563158528,1725.9127748549267,1733.8881442060913,1743.9078885323427,1750.2970868689401,1758.515141402447,1762.9209098196764,1763.1442618046765,1774.3803337553823,1787.9796056910063,1809.0647050631503,1796.8278728634923,1789.8664327682225,1798.573336494263,1804.0588324075047,1811.0733924883368,1801.018281206165,1830.330077006073,1846.3478209921077,1871.6005372418842,1872.293834694077,1900.4042471014577,1918.2796197370221,1949.9372254648554,1969.5295071576927,2020.0927475315139,2073.196958868892,2136.1298139276605,2192.3595591947724,2239.20075346197,2295.2260451949855,2327.0905459070627,2375.1200005440696,2399.4116299124053,2420.4173602084143,2447.780868278276,2492.2090238430624,2513.128337498294,2536.867308607895,2534.792538930224,2556.594111869846,2563.4643951044645,2561.725580108171,2576.2935596115167,2572.8700106668452,2581.1587589736414,2575.819835204922,2594.4654030257952,2603.2260525724814,2641.4531277971478,2656.51885109258,2676.6586232778045,2664.2113173484695,2671.304997012481,2668.8632458211646,2672.157658765793,2668.7001338043247
17950,191,Elk Grove,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,1483.1856918566261,1491.3674846346503,1492.172289184104,1500.7900951024747,1498.2714572901211,1514.6167494761685,1523.6268109035568,1542.7805976718603,1544.488967129942,1556.2033726653815,1560.978948801742,1576.7108623692545,1583.7465153445733,1582.5552604242869,1589.0539220501482,1594.089237368943,1619.2470340209352,1631.8083318336544,1643.521210723135,1651.779091078314,1644.2125371412903,1652.984317231669,1658.7956020852212,1668.311014681347,1673.7701779939039,1683.226828714089,1700.7577579552876,1718.1048480240531,1740.7684918457724,1769.845438092785,1785.5277959836178,1790.4126329312614,1780.4564892225242,1784.6208067120203,1779.8013440648815,1791.9656731570915,1792.2913169939334,1805.6239312373345,1811.7536315348693,1830.352243296995,1848.5224409909038,1869.5409825310314,1885.2899270224536,1877.5458572415264,1869.696209305438,1867.1388303884212,1873.0036741854772,1875.1029898156985,1873.2115430660094,1889.1826907795726,1910.0970822422173,1918.1066213252202,1912.9101910604418,1919.4303489740196,1930.46675200554,1953.0115367921114,1953.8100686966513,1960.9115046087813,1951.6312418993184,1964.3835415456388,1959.7819813021702,1984.985995933761,1993.0598982023585,2001.359542302277,1975.7932919311497,1968.5681290755927,1992.552649611931,2049.7097549743357,2100.7688103304563,2122.8533873039296,2128.6465524136656,2134.0223840227072,2152.038872728371,2174.311955507321,2184.3156419690235,2226.5338450903578,2282.9242671552383,2343.6358198996077,2389.308794525153,2415.3960217568538,2427.4318103073024,2454.830903625315,2450.083982222569,2454.769076272282,2457.1226974354554,2475.473978154747,2510.140729696291,2528.873285274857,2561.1808473192277,2582.5060247820156,2580.0301220741435,2587.972848953864,2567.6969646429447,2546.616135183782,2506.1676648073876,2491.506002958327,2498.977091041821,2502.4193572250297,2518.745127201741,2517.971591786594,2546.9449233527293,2557.9298395206024,2570.301518535494,2574.30911264275,2591.728755982574,2592.007672875034,2585.8021439969734,2565.7277577992536,2575.1227553310887
47426,192,Rockford,city,IL,IL,"Rockford, IL",Winnebago County,,614.50579499578,614.1644581543073,622.2672203467235,626.5517749201575,638.4610507468626,633.470876098803,631.058225725134,626.0445227739767,626.1837470891089,619.5555144897478,617.0109823847159,619.5429443224907,624.3232389349203,627.1129676185296,629.3560837202232,638.2639840716656,634.7562135396438,640.7803953585192,633.5212515410772,639.963505743128,641.2844356427289,645.6752638029591,662.0295633048679,659.6722490517736,661.9474657517517,652.2927027770909,655.7379336859829,658.0292863457147,660.894838586464,662.6246568865956,667.057686759615,663.1603239154472,665.3533869518778,666.9706820537004,672.0010060103718,668.4155926501372,666.5983690392686,670.753618351238,672.7042320534418,677.3151706338525,680.1523380078738,687.2387950825137,688.712902507821,689.9849316501223,689.6581166030265,695.9530880720245,693.6472138359591,693.5490364616818,689.0972027451395,698.1874347606749,704.0508395736532,711.6781775246513,710.8086624387518,714.2960635339311,711.2962790861386,713.9733155571029,717.6496172715049,724.5470970740107,729.5915625431912,733.3765844910002,735.1966712996158,737.8446555734636,741.1000331617165,749.1079293699001,753.8771175499448,758.8288266383141,767.6476234591752,776.6422489138862,777.9048250155593,777.864220555367,782.0052556336184,797.2913952764408,812.9606864460904,818.379591667755,816.3246793818525,816.1053117975645,821.004626642788,833.1413865856589,832.0026296302098,836.2740054938358,838.3146756261216,848.2433892452956,849.7045795075527,853.6430625995865,852.4134889055824,876.5385477848666,898.548137806627,920.6177206114314,918.7078950744439,912.5964982433817,909.3175726254157,911.3647420018809,918.629352370969,920.2413528083683,917.9783053756735,909.3790118283947,913.1714571252144,931.4969706517912,946.6801449410046,960.7753383006761,959.1937192341456,965.190278168322,976.2780764658934,993.38534171435,996.495640094807,1004.8990002832968,1015.7402002959936,1031.7229437229437
17539,193,Columbus,city,GA,GA,"Columbus, GA-AL",Muscogee County,746.9019253499947,739.7424706099052,744.2295139123048,748.1214833208916,753.0172424276975,753.7439697100751,755.1286575180167,756.9920217261052,754.6807181724679,753.3135841622823,750.3804451083861,749.1120981533339,745.3726191336192,747.0077405405758,751.1747196563585,750.6024584448511,751.1831024540111,752.9188115752288,756.2774065537424,755.7932317144681,752.9731478106655,756.4419491273018,755.827091697944,750.8885118409829,750.3772537831286,752.2730089043356,759.9407924094758,763.9204230771079,768.202553907936,767.5443629801672,770.7596287320373,767.4894221765935,770.3947169024932,765.5220308912452,769.5143538178645,768.3487093889695,773.3968337871022,774.0558407631034,778.1449535804048,782.3393934820887,780.8568752975672,780.3325693690352,775.4047296597495,777.1378709181959,782.452596510811,785.3953917602221,791.2483692194328,788.977722812664,787.3875045816989,791.3937597978977,792.8480871299251,804.4093341835963,811.0652360348065,823.4410657969688,826.0445383181622,833.5652374658839,840.7506668405446,847.477207887826,842.9259223875531,842.1431254284867,841.6001512610759,849.1837692961994,860.2549397612373,877.645185262896,891.9744439965556,902.8227667939462,909.5394726092738,920.0852216438417,924.6226938981016,926.2365039334411,922.19159242624,919.954684736551,927.3862900413199,938.5165781194751,945.6513016735689,960.5987570426025,973.8590431081195,998.2640819892712,1010.6416412600961,1043.1336299423203,1066.886543047405,1087.2300320394052,1077.0994999078976,1074.5353462516484,1080.1114106703765,1087.8966592738063,1090.768271060522,1095.369272182874,1106.3214661566767,1120.966524570369,1133.538141595542,1141.795600487454,1150.1512578436013,1148.7786031635346,1137.1992537512804,1126.5068186806268,1123.7597566317038,1137.9018901271031,1134.9396193074572,1137.2249950969122,1136.7315125005412,1139.2039508598225,1156.4503746615458,1162.2073930527577,1176.888525077323,1169.8057572554976,1163.1379378554955,1159.8932051423385,1165.7342151675484
